,Record Goods Receipt -> Record Invoice Receipt,Record Invoice Receipt -> Clear Invoice,Clear Invoice -> ■,Record Goods Receipt -> Remove Payment Block,Remove Payment Block -> Clear Invoice,Record Goods Receipt -> Vendor creates invoice,Vendor creates invoice -> Record Invoice Receipt,Vendor creates invoice -> Record Goods Receipt,▶ -> SRM: Created,SRM: Created -> SRM: Complete,SRM: Complete -> SRM: Awaiting Approval,SRM: Awaiting Approval -> SRM: Document Completed,SRM: Document Completed -> SRM: In Transfer to Execution Syst.,SRM: In Transfer to Execution Syst. -> SRM: Ordered,SRM: Ordered -> SRM: Change was Transmitted,SRM: Change was Transmitted -> Create Purchase Order Item,Create Purchase Order Item -> Record Goods Receipt,SRM: In Transfer to Execution Syst. -> SRM: Change was Transmitted,SRM: Change was Transmitted -> SRM: Ordered,SRM: Ordered -> Create Purchase Order Item,Create Purchase Order Item -> Vendor creates invoice,SRM: Document Completed -> SRM: Ordered,SRM: Change was Transmitted -> SRM: In Transfer to Execution Syst.,SRM: In Transfer to Execution Syst. -> Create Purchase Order Item,SRM: Ordered -> SRM: In Transfer to Execution Syst.,Create Purchase Order Item -> SRM: Change was Transmitted,SRM: Change was Transmitted -> Record Goods Receipt,SRM: Change was Transmitted -> Vendor creates invoice,Record Invoice Receipt -> Record Goods Receipt,Record Invoice Receipt -> Remove Payment Block,Remove Payment Block -> Change Price,Change Price -> Clear Invoice,Record Invoice Receipt -> ■,Vendor creates debit memo -> Cancel Subsequent Invoice,Cancel Subsequent Invoice -> Remove Payment Block,Clear Invoice -> Clear Invoice,Change Price -> Remove Payment Block,Record Invoice Receipt -> Change Price,Record Goods Receipt -> Record Goods Receipt,Vendor creates invoice -> Change Quantity,Change Quantity -> Record Goods Receipt,Delete Purchase Order Item -> ■,▶ -> Vendor creates invoice,Vendor creates invoice -> Create Purchase Order Item,Change Quantity -> Vendor creates invoice,Record Goods Receipt -> ■,Clear Invoice -> Cancel Invoice Receipt,Cancel Invoice Receipt -> ■,Block Purchase Order Item -> ■,▶ -> Create Purchase Order Item,Clear Invoice -> Record Invoice Receipt,Change Quantity -> Record Invoice Receipt,Remove Payment Block -> Record Goods Receipt,Record Goods Receipt -> Clear Invoice,Record Goods Receipt -> Change Price,Change Price -> Record Invoice Receipt,Change Price -> Record Goods Receipt,Record Invoice Receipt -> Cancel Invoice Receipt,Cancel Invoice Receipt -> Clear Invoice,Cancel Invoice Receipt -> Record Invoice Receipt,Vendor creates invoice -> Change Price,Change Price -> Change Price,Cancel Goods Receipt -> ■,Create Purchase Order Item -> Delete Purchase Order Item,Create Purchase Order Item -> Change Delivery Indicator,Change Delivery Indicator -> ■,Record Goods Receipt -> Cancel Goods Receipt,Cancel Goods Receipt -> Record Goods Receipt,Create Purchase Order Item -> Cancel Goods Receipt,Record Invoice Receipt -> Vendor creates debit memo,Record Goods Receipt -> Change Quantity,Change Quantity -> Change Delivery Indicator,Change Delivery Indicator -> Record Invoice Receipt,Record Invoice Receipt -> Record Invoice Receipt,Change Price -> Vendor creates invoice,Block Purchase Order Item -> Delete Purchase Order Item,Change Price -> Change Quantity,Vendor creates debit memo -> Vendor creates invoice,Create Purchase Order Item -> Record Invoice Receipt,Change Quantity -> Change Quantity,Create Purchase Order Item -> Change Quantity,Cancel Goods Receipt -> Cancel Invoice Receipt,Vendor creates invoice -> Vendor creates debit memo,Vendor creates debit memo -> Record Goods Receipt,Record Invoice Receipt -> Change Quantity,Change Quantity -> Change Price,Create Purchase Order Item -> Change Price,Record Invoice Receipt -> Vendor creates invoice,Vendor creates invoice -> Clear Invoice,Record Goods Receipt -> Change Delivery Indicator,Vendor creates debit memo -> Cancel Invoice Receipt,Create Purchase Order Item -> Receive Order Confirmation,Receive Order Confirmation -> Delete Purchase Order Item,Delete Purchase Order Item -> Reactivate Purchase Order Item,Reactivate Purchase Order Item -> Record Goods Receipt,Vendor creates invoice -> Change Delivery Indicator,Vendor creates debit memo -> Record Invoice Receipt,Record Goods Receipt -> Cancel Invoice Receipt,Record Invoice Receipt -> Change Delivery Indicator,Change Delivery Indicator -> Clear Invoice,Receive Order Confirmation -> Vendor creates invoice,Receive Order Confirmation -> Record Goods Receipt,Create Purchase Order Item -> Vendor creates debit memo,Change Approval for Purchase Order -> Vendor creates invoice,Change Price -> Delete Purchase Order Item,Record Goods Receipt -> Vendor creates debit memo,Reactivate Purchase Order Item -> Vendor creates invoice,Update Order Confirmation -> Record Goods Receipt,Create Purchase Order Item -> ■,Change Quantity -> Delete Purchase Order Item,Change Approval for Purchase Order -> Record Goods Receipt,Receive Order Confirmation -> Change Quantity,Create Purchase Order Item -> Block Purchase Order Item,Receive Order Confirmation -> Change Price,Create Purchase Order Item -> Change Approval for Purchase Order,▶ -> Create Purchase Requisition Item,Create Purchase Requisition Item -> Create Purchase Order Item,Receive Order Confirmation -> Update Order Confirmation,Change Quantity -> Receive Order Confirmation,Vendor creates invoice -> Vendor creates invoice,Change Quantity -> ■,Cancel Goods Receipt -> Vendor creates debit memo,Create Purchase Order Item -> Change Storage Location,Change Storage Location -> Record Goods Receipt,Vendor creates invoice -> Receive Order Confirmation,Delete Purchase Order Item -> Change Approval for Purchase Order,Change Approval for Purchase Order -> ■,▶ -> Vendor creates debit memo,Vendor creates debit memo -> Create Purchase Order Item,Vendor creates invoice -> Remove Payment Block,Change Approval for Purchase Order -> Change Quantity,Change Approval for Purchase Order -> Change Price,Receive Order Confirmation -> Record Invoice Receipt,Change Price -> ■,Delete Purchase Order Item -> Change Quantity,Vendor creates invoice -> Create Purchase Requisition Item,Create Purchase Order Item -> Release Purchase Order,Release Purchase Order -> Change Approval for Purchase Order,Change Approval for Purchase Order -> Block Purchase Order Item,Change Approval for Purchase Order -> Receive Order Confirmation,Change Approval for Purchase Order -> Release Purchase Order,Remove Payment Block -> ■,Clear Invoice -> Remove Payment Block,Change Price -> Cancel Goods Receipt,Receive Order Confirmation -> ■,Change Price -> Receive Order Confirmation,Vendor creates invoice -> ■,Create Purchase Requisition Item -> Release Purchase Requisition,Release Purchase Requisition -> Create Purchase Order Item
2018-02-18 00:00:00+00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-19 00:00:00+00:00,377,210,55,127,159,261,262,477,3,3,3,3,0,0,0,0,161,0,0,0,510,3,0,3,3,3,0,3,134,42,0,0,0,0,0,0,9,3,3,2,24,27,44,44,7,2,0,0,0,889,0,1,0,10,1,0,3,1,0,0,0,0,0,55,2,0,2,2,2,0,1,0,0,0,63,0,1,3,0,2,75,0,3,1,0,0,18,0,0,1,0,80,0,0,0,0,2,0,0,0,16,100,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-20 00:00:00+00:00,428,273,0,78,110,428,312,377,0,0,0,0,0,0,0,0,255,0,0,0,350,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,2,1,12,9,23,55,44,44,11,5,0,0,0,732,0,0,0,1,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,1,0,18,3,1,8,0,2,22,0,6,0,0,1,45,1,0,0,0,83,1,0,1,1,6,0,0,0,48,38,3,0,2,6,0,0,0,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-21 00:00:00+00:00,462,349,0,38,117,274,421,411,1,1,1,1,0,0,1,0,335,0,0,0,460,1,1,1,0,0,0,0,14,22,0,0,0,3,0,0,2,4,5,5,30,25,0,0,17,3,0,0,0,980,0,2,2,0,6,0,0,0,0,0,0,2,0,23,0,1,0,0,1,0,0,0,0,0,18,2,5,7,0,2,15,0,7,2,1,2,25,1,0,0,0,130,1,1,0,0,5,0,0,1,45,76,4,0,0,1,0,0,0,0,0,1,0,0,0,13,13,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-22 00:00:00+00:00,488,366,1512,35,353,330,326,411,0,0,0,0,0,0,0,0,372,0,0,0,398,0,0,0,0,0,0,0,17,44,3,1,0,0,0,2,1,8,1,4,38,18,0,0,27,4,1,0,0,830,1,0,1,7,0,1,6,1,0,0,0,0,0,9,0,2,0,0,0,1,0,0,0,3,1,0,2,0,1,3,19,0,0,0,0,0,27,0,0,2,2,120,3,0,0,0,0,1,0,0,32,82,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-23 00:00:00+00:00,442,429,0,5,9,204,259,358,2,2,2,2,2,2,2,2,182,0,0,0,407,0,0,0,0,0,0,0,23,74,0,0,0,0,0,0,0,3,5,7,8,19,10,10,10,4,0,0,0,787,0,2,0,1,0,0,17,0,0,0,35,3,0,9,0,0,0,0,27,0,1,0,1,0,27,0,1,6,2,1,28,0,7,7,1,0,16,1,1,0,0,146,4,0,0,0,0,0,0,0,93,31,1,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-24 00:00:00+00:00,5,881,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,136,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-25 00:00:00+00:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-26 00:00:00+00:00,399,174,0,165,218,443,446,540,0,0,0,0,0,0,0,0,181,0,0,0,403,0,0,0,0,0,0,0,11,16,0,0,0,1,0,0,26,1,9,6,38,11,4,4,15,2,0,0,0,819,1,0,0,0,0,0,41,11,2,0,4,35,0,19,1,0,0,0,1,0,0,1,1,0,14,0,2,0,21,1,13,0,4,4,0,0,27,3,3,0,0,120,1,1,0,0,0,0,0,1,59,56,0,0,0,0,0,0,1,0,1,1,0,0,33,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-27 00:00:00+00:00,723,457,0,25,118,230,309,428,10,10,10,10,3,3,8,3,212,1,0,1,345,7,6,6,1,1,0,1,85,120,0,0,0,0,0,0,0,5,47,3,10,14,3,3,9,3,0,0,0,754,0,0,0,0,0,2,2,1,27,0,0,0,0,16,1,0,1,0,0,0,0,1,1,2,14,0,1,6,1,1,17,28,6,0,0,0,22,13,10,0,0,157,4,0,0,0,6,0,1,0,91,60,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-28 00:00:00+00:00,321,292,0,39,166,246,888,705,9,9,9,9,9,9,9,9,233,0,0,0,348,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,6,2,9,10,22,16,21,21,17,2,0,0,0,773,0,0,0,0,2,6,11,0,0,0,0,7,0,13,0,1,0,0,1,0,0,0,0,1,36,0,2,1,13,3,30,1,1,1,0,1,15,1,1,0,0,133,0,0,0,0,0,0,0,0,67,46,3,2,0,0,0,1,0,1,0,3,0,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01 00:00:00+00:00,558,278,391,35,51,116,55,290,0,0,0,0,0,0,0,0,433,0,0,0,402,0,0,0,0,0,0,0,47,26,0,0,0,0,0,1,4,1,3,5,14,10,49,49,8,4,0,0,0,1131,0,0,0,0,1,0,5,0,0,0,0,0,0,21,3,0,0,0,2,0,0,0,0,0,9,0,1,1,2,0,36,1,0,0,0,0,76,0,0,0,0,96,1,0,0,0,0,0,0,0,44,74,1,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-02 00:00:00+00:00,418,2,0,19,31,277,283,387,5,5,5,5,5,4,4,4,194,1,1,1,347,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,16,5,8,8,51,51,5,10,0,0,0,640,0,0,0,0,0,0,2,0,0,0,1,1,0,28,1,0,0,0,1,0,0,0,0,0,8,0,0,3,1,0,20,0,6,6,0,0,7,0,0,1,0,34,1,0,0,0,0,0,0,0,24,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 00:00:00+00:00,11,0,0,0,16,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
